subcategoria,var,var_alias,description,visibility,var_type,is_category,values,campo_unificado,class
DEMOGRAFÍA,motivo_1_no_atencion,h0405a,¿Por qué motivo no buscó atención? Motivo 1,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Decidió que no era necesario buscar atención porque no era t', '2': 'No hay dónde atenderse', '3': 'Está muy lejos el lugar más cercano donde se brinda atención', '4': 'Es caro / No tenía dinero', '5': 'No había servicio en el horario en que lo necesitaba', '6': 'No tuvo tiempo', '7': 'No tuvo quién lo(a) llevara o acompañara', '8': 'Quien brinda la atención no me inspira confianza / no es ama', '9': 'Los trámites son muy tardados', '10': 'El tiempo de espera para pasar a consulta, por lo común, es', '11': 'Miedo a contraer COVID-19/miedo a salir de casa', '12': 'Me reprogramaron la cita', '13': 'Otro (especifica)', '99': 'No sabe'}}",motivo_1_no_atencion,FALSE
DEMOGRAFÍA,necesidad_atendida,h0406,¿Fue atendido por esa necesidad de salud en alguna institución de salud (pública o privada) o con algún practicante tradicional?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No'}}",necesidad_atendida,FALSE
DEMOGRAFÍA,servicio_salud_acudio,h0408,¿En qué institución de salud se atendió/solicitó ser atendido?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Instituto Mexicano del Seguro Social (IMSS)', '2': 'ISSSTE/ISSSTE Estatal', '3': 'PEMEX', '4': 'Defensa', '5': 'Marina', '6': 'Centro de salud u Hospital de la SSA', '7': 'IMSS Bienestar (antes Oportunidades)?', '8': 'DIF federal, estatal o municipal', '9': 'Cruz Roja / Cruz Verde', '10': 'Instituto Nacional de Salud', '11': 'Organizaciones (ONG/OSC) que dan atención gratuita/Dispensar', '12': 'Consultorios pertenecientes a farmacias / Farmacia con consu', '13': 'Consultorio dentro de hospital privado', '14': 'Área de urgencias/hospitalización dentro de hospital privado', '15': 'Atención privada en torre de consultorios médicos o en una c', '16': 'Consultorio en domicilio particular de médico privado', '17': 'Atención privada en mi domicilio', '18': 'Atención privada vía remota (teléfono, mensajes de texto, te', '19': 'Médico laboral (médico de la empresa)', '20': 'Curandero, hierbero, naturista', '21': 'Homeópata, partera, acupunturista', '22': 'Otro (especifique)', '23': 'No sabe / No recuerda'}}",servicio_salud_acudio,FALSE
DEMOGRAFÍA,atencion_salud_requirio_1,h0409a,¿La atención que buscó requirió…1: ,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'ir a consulta externa?', '2': 'hospitalización (internamiento)?', '3': 'ir a consulta de urgencias? (ser atendido en una área de urg', '4': 'Otros (vía remota, domicilio, etc.)'}}",atencion_salud_requirio_1,FALSE
DEMOGRAFÍA,apoyo_liconsa,h0601a,"En los últimos 12 meses, ¿ recibió apoyo del programa Abasto Social de leche LICONSA?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_liconsa,FALSE
DEMOGRAFÍA,tiempo_apoyo_liconsa,h0603a,¿Durante cuánto tiempo lo ha recibido?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",tiempo_apoyo_liconsa,FALSE
DEMOGRAFÍA,apoyo_pam,h0601b,"En los últimos 12 meses, ¿ recibió apoyo del programa Pensión para adultos mayores? (antes Apoyos monetarios para adultos mayores)",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_pam,FALSE
DEMOGRAFÍA,tiempo_apoyo_pam,h0603b,¿Durante cuánto tiempo lo ha recibido?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",tiempo_apoyo_pam,FALSE
DEMOGRAFÍA,monto_apoyo_pam,h0604b,¿Cuál es el monto que recibe periódicamente?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",monto_apoyo_pam,FALSE
DEMOGRAFÍA,apoyo_dif_dispensas,h0601c,"En los últimos 12 meses, ¿ recibió apoyo del programa Despensas de alimentos del DIF?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_dif_dispensas,FALSE
DEMOGRAFÍA,tiempo_apoyo_dif_dispensas,h0603c,¿Durante cuánto tiempo lo ha recibido?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",tiempo_apoyo_dif_dispensas,FALSE
DEMOGRAFÍA,apoyo_dif_escolares,h0601d,"En los últimos 12 meses, ¿ recibió apoyo del programa Alimentos Escolares (modalidad fríos) del DIF? (Antes Programa de Desayunos escolares fríos del DIF)",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_dif_escolares,FALSE
DEMOGRAFÍA,tiempo_apoyo_dif_escolares,h0603d,¿Durante cuánto tiempo lo ha recibido?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",tiempo_apoyo_dif_escolares,FALSE
DEMOGRAFÍA,apoyo_dif_pde,h0601e,"En los últimos 12 meses, ¿ recibió apoyo del programa Alimentos Escolares (modalidad Calientes) del DIF? (Antes Programa de Desayunos escolares calientes del DIF)",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_dif_pde,FALSE
DEMOGRAFÍA,apoyo_dif_p_escuela_nuestra,h0601f,"En los últimos 12 meses, ¿ recibió apoyo del programa La escuela es nuestra ( Antes Servicio de alimentación en Escuelas de tiempo completo de la SEP) ?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_dif_p_escuela_nuestra,FALSE
DEMOGRAFÍA,apoyo_comedor_indigena,h0601i,"En los últimos 12 meses, ¿ recibió apoyo del programa Alimentario de albergues y/o comedores escolares indígenas?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_comedor_indigena,FALSE
DEMOGRAFÍA,apoyo_comedor_jcf,h0601j,"En los últimos 12 meses, ¿ recibió apoyo del programa Jóvenes construyendo el futuro?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_comedor_jcf,FALSE
DEMOGRAFÍA,apoyo_benito_juarez,h0601k,"En los últimos 12 meses, ¿ recibió apoyo del programa Nacional de Becas para el bienestar Benito Juárez?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_benito_juarez,FALSE
DEMOGRAFÍA,tiempo_apoyo_benito_juarez,h0603k,¿Durante cuánto tiempo lo ha recibido?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",tiempo_apoyo_benito_juarez,FALSE
DEMOGRAFÍA,monto_apoyo_bj,h0604k,¿Cuál es el monto que recibe periódicamente?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",monto_apoyo_bj,FALSE
DEMOGRAFÍA,apoyo_pension_bienestar,h0601l,"En los últimos 12 meses, ¿ recibió apoyo del programa Pensión para el bienestar de las personas con discapacidad?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_pension_bienestar,FALSE
DEMOGRAFÍA,apoyo_pension_bienestar_ninios,h0601m,"En los últimos 12 meses, ¿ recibió apoyo del programa Para el bienestar de las niñas y los niños hijos de madres trabajadoras?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_pension_bienestar_ninios,FALSE
DEMOGRAFÍA,apoyo_vacunas_dosis_1,h16041d,¿Cuándo se la pusieron? 1a dosis: DÍA,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': '1', '2': '2', '3': '3', '4': '4', '5': '5', '6': '6', '7': '7', '8': '8', '9': '9', '10': '10', '11': '11', '12': '12', '13': '13', '14': '14', '15': '15', '16': '16', '17': '17', '18': '18', '19': '19', '20': '20', '21': '21', '22': '22', '23': '23', '24': '24', '25': '25', '26': '26', '27': '27', '28': '28', '29': '29', '30': '30', '31': '31', '99': 'No recuerda'}}",apoyo_vacunas_dosis_1,FALSE
DEMOGRAFÍA,apoyo_asa,h0601n,"En los últimos 12 meses, ¿ recibió apoyo del programa Asistencia Social Alimentaria durante los primeros mil días?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_asa,FALSE
DEMOGRAFÍA,otro_apoyo,h0601p,"En los últimos 12 meses, ¿ recibió algún otro apoyo? (especifica)",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",otro_apoyo,FALSE
DEMOGRAFÍA,otro_apoyo_nombre,h0601pe,Otro apoyo de los últimos 12 meses,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",otro_apoyo_nombre,FALSE
DEMOGRAFÍA,tiempo_otro_apoyo_nombre,h0603p,¿Durante cuánto tiempo lo ha recibido?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",tiempo_otro_apoyo_nombre,FALSE
DEMOGRAFÍA,monto_otro_apoyo_nombre,h0604p,¿Cuál es el monto que recibe periódicamente?,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",monto_otro_apoyo_nombre,FALSE
DEMOGRAFÍA,apoyo_seguro_popular,h0605,¿Alguna persona en este hogar fue beneficiario del SEGURO POPULAR?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No Sabe'}}",apoyo_seguro_popular,FALSE
DEMOGRAFÍA,tiempo_m_apoyo_seguro_popular,h0606m,¿Por cuánto tiempo recibió el beneficio? MESES,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",tiempo_m_apoyo_seguro_popular,FALSE
DEMOGRAFÍA,tiempo_anio_apoyo_seguro_popular,h0606a,¿Por cuánto tiempo recibió el beneficio? AÑOS,visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",tiempo_anio_apoyo_seguro_popular,FALSE
DEMOGRAFÍA,beneficio_1_recibido,h0607a,¿Qué tipo de Beneficio(s) recibía? 1,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Acciones de detección y prevención para toda la familia', '2': 'Medicina Ambulatoria', '3': 'Odontología', '4': 'Salud Reproductiva', '5': 'Embarazo, parto y recién nacido', '6': 'Rehabilitación', '7': 'Hospitalización', '8': 'Urgencias', '9': 'Cirugía', '99': 'No sabe/No responde'}}",beneficio_1_recibido,FALSE
DEMOGRAFÍA,beneficio_2_recibido,h0607b,¿Qué tipo de Beneficio(s) recibía? 2,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Acciones de detección y prevención para toda la familia', '2': 'Medicina Ambulatoria', '3': 'Odontología', '4': 'Salud Reproductiva', '5': 'Embarazo, parto y recién nacido', '6': 'Rehabilitación', '7': 'Hospitalización', '8': 'Urgencias', '9': 'Cirugía', '99': 'No sabe/No responde'}}",beneficio_2_recibido,FALSE
DEMOGRAFÍA,beneficio_3_recibido,h0607c,¿Qué tipo de Beneficio(s) recibía? 3,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Acciones de detección y prevención para toda la familia', '2': 'Medicina Ambulatoria', '3': 'Odontología', '4': 'Salud Reproductiva', '5': 'Embarazo, parto y recién nacido', '6': 'Rehabilitación', '7': 'Hospitalización', '8': 'Urgencias', '9': 'Cirugía', '99': 'No sabe/No responde'}}",beneficio_3_recibido,FALSE
DEMOGRAFÍA,beneficio_4_recibido,h0607d,¿Qué tipo de Beneficio(s) recibía? 4,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Acciones de detección y prevención para toda la familia', '2': 'Medicina Ambulatoria', '3': 'Odontología', '4': 'Salud Reproductiva', '5': 'Embarazo, parto y recién nacido', '6': 'Rehabilitación', '7': 'Hospitalización', '8': 'Urgencias', '9': 'Cirugía', '99': 'No sabe/No responde'}}",beneficio_4_recibido,FALSE
DEMOGRAFÍA,beneficio_5_recibido,h0607e,¿Qué tipo de Beneficio(s) recibía? 5,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Acciones de detección y prevención para toda la familia', '2': 'Medicina Ambulatoria', '3': 'Odontología', '4': 'Salud Reproductiva', '5': 'Embarazo, parto y recién nacido', '6': 'Rehabilitación', '7': 'Hospitalización', '8': 'Urgencias', '9': 'Cirugía', '99': 'No sabe/No responde'}}",beneficio_5_recibido,FALSE
DEMOGRAFÍA,padecimientos,h0902,Algún médico le ha dicho/le dijo a que tiene/tuvo…,visible,abierta,TRUE,"{'is_category': 'true', '1': 'diabetes?', '2': 'obesidad?','3': 'hipertensión?','4': 'enfermedad cardiovascular?','5': 'EPOC?','6': 'cancer?','8': 'ninguna enfermedad?'}",padecimientos,FALSE
DEMOGRAFÍA,deporte_en_covid,h0903,¿Realizaba algún deporte o actividad física antes de la pandemia por COVID-19?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",deporte_en_covid,FALSE
DEMOGRAFÍA,cambio_deporte_pandemia,h0904,"Actualmente durante la pandemia por COVID-19, el tiempo destinado a su deporte o actividad física …",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'aumentó?', '2': 'disminuyó?', '3': 'fue igual?'}}",cambio_deporte_pandemia,FALSE
DEMOGRAFÍA,cambio_peso_pandemia,h0906,"En comparación al tiempo que pasaba frente a una pantalla de forma habitual antes de la pandemia por COVID-19, actualmente este tiempo…",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'aumentó?', '2': 'disminuyó?', '3': 'fue igual?'}}",cambio_peso_pandemia,FALSE
DEMOGRAFÍA,realizo_prueba_covid,h1201,"¿De enero 2021 a la fecha, tuvo la intención o se hizo alguna prueba para detectar COVID-19?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SÍ tuve(o) la intención, pero no fui (e) y no me (se) la hic', '2': 'Sí fui (e), pero no me (se) la hice (hicieron)', '3': 'SÍ me hice la prueba', '4': 'No', '5': 'NS/NR'}}",realizo_prueba_covid,FALSE
DEMOGRAFÍA,lugar_prueba_covid,h1203,¿Dónde acudió para hacerse la prueba?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Laboratorio o unidad de atención privada', '2': 'Kiosko o unidad de salud pública', '3': 'Prueba-auto-aplicada', '9': 'N/S/NR'}}",lugar_prueba_covid,FALSE
DEMOGRAFÍA,obtuvo_resultado_covid,h1204,¿Le dieron el resultado de la prueba?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí, positivo', '2': 'Sí, negativo', '3': 'No me entregaron el resultado'}}",obtuvo_resultado_covid,FALSE
DEMOGRAFÍA,fue_diagnosticado_covid,h1205,"¿De enero del 2021 a la fecha, fue diagnosticado(a) con COVID-19 por algún personal de salud?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",fue_diagnosticado_covid,FALSE
DEMOGRAFÍA,como_diagnostico,h1206,¿Fue con una prueba o por síntomas?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Con prueba', '2': 'Con síntomas', '3': 'Ambas', '9': 'NS/NR'}}",como_diagnostico,FALSE
DEMOGRAFÍA,mes_diagnostico,h1207,¿En qué mes fue diagnosticado con COVID-19?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Enero', '2': 'Febrero', '3': 'Marzo', '4': 'Abril', '5': 'Mayo', '6': 'Junio', '7': 'Julio', '8': 'Agosto', '9': 'Septiembre', '10': 'Octubre', '11': 'Noviembre', '12': 'Diciembre', '99': 'NS/NR'}}",mes_diagnostico,FALSE
DEMOGRAFÍA,covid_busco_atencion,h1208,"¿Cuándo tuvo COVID-19, buscó atención?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",covid_busco_atencion,FALSE
DEMOGRAFÍA,covid_lugar_busco_atencion,h1210,¿Cuál es el lugar dónde buscó atención por Covid?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Instituto Mexicano del Seguro Social (IMSS)', '2': 'ISSSTE/ISSSTE Estatal', '3': 'PEMEX', '4': 'Defensa', '5': 'Marina', '6': 'Centro de Salud u Hospital de la SSA', '7': 'IMSS Bienestar (antes Oportunidades)', '8': 'DIF federal, estatal o municipal', '9': 'Cruz Roja/Cruz Verde', '10': 'Instituto Nacional de Salud', '11': 'Organizaciones (ONG/OSC) que dan atención gratuita/Dispensar', '12': 'Consultorios pertenecientes a farmacias/Farmacias con consul', '13': 'Consultorio dentro de hospital privado', '14': 'Área de urgencias/hospitalización dentro de hospital privado', '15': 'Atención privada en torre de consultorios médicos o en una c', '16': 'Consultorio en domicilio particular de médico privado', '17': 'Atención privada en mi domicilio', '18': 'Atención privada vía remota (teléfono, mensajes de texto, te', '19': 'Médico laboral (médico de la empresa)', '20': 'Curandero, hierbero, naturista', '21': 'Homeópata, partera, acupunturista', '22': 'Otro (especifique)', '23': 'No sabe / No recuerda'}}",covid_lugar_busco_atencion,FALSE
DEMOGRAFÍA,covid_fue_atendido,h1211,¿Fue atendido(a)?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",covid_fue_atendido,FALSE
DEMOGRAFÍA,secuelas_post_covid_1,h1213a,Después de que lo(a) dieron de alta o un mes después de que iniciara su enfermedad ¿siguió presentando alguno de estos síntomas /secuelas? Secuela 1,visible,options,TRUE,"{'is_category': 'true','options': {'A': 'Tos', 'B': 'Fatiga', 'C': 'Ansiedad', 'D': 'Depresión', 'E': 'Fiebre', 'F': 'Dificultad para dormir', 'G': 'Complicaciones en el riñón', 'H': 'Falta de hambre', 'I': 'Pérdida de peso', 'J': 'Dolor de cabeza', 'K': 'Mareo', 'L': 'Dolores en músculos o articulaciones', 'M': 'Dificultad para respirar', 'N': 'Falta de aire', 'O': 'Dolor en el pecho', 'P': 'Vómito o diarrea', 'Q': 'Pérdida o disminución del olfato', 'R': 'Pérdida o disminución del gusto', 'S': 'Dificultad para pensar o concentrarse', 'T': 'Otro (especifique)', 'U': 'No tuve síntomas / secuelas', 'X': 'NS/NR'}}",secuelas_post_covid_1,FALSE
DEMOGRAFÍA,secuelas_post_covid_2,h1213b,Después de que lo(a) dieron de alta o un mes después de que iniciara su enfermedad ¿siguió presentando alguno de estos síntomas /secuelas? Secuela 2,visible,options,TRUE,"{'is_category': 'true','options': {'A': 'Tos', 'B': 'Fatiga', 'C': 'Ansiedad', 'D': 'Depresión', 'E': 'Fiebre', 'F': 'Dificultad para dormir', 'G': 'Complicaciones en el riñón', 'H': 'Falta de hambre', 'I': 'Pérdida de peso', 'J': 'Dolor de cabeza', 'K': 'Mareo', 'L': 'Dolores en músculos o articulaciones', 'M': 'Dificultad para respirar', 'N': 'Falta de aire', 'O': 'Dolor en el pecho', 'P': 'Vómito o diarrea', 'Q': 'Pérdida o disminución del olfato', 'R': 'Pérdida o disminución del gusto', 'S': 'Dificultad para pensar o concentrarse', 'T': 'Otro (especifique)', 'U': 'No tuve síntomas / secuelas', 'X': 'NS/NR'}}",secuelas_post_covid_2,FALSE
DEMOGRAFÍA,secuelas_post_covid_3,h1213c,Después de que lo(a) dieron de alta o un mes después de que iniciara su enfermedad ¿siguió presentando alguno de estos síntomas /secuelas? Secuela 3,visible,options,TRUE,"{'is_category': 'true','options': {'A': 'Tos', 'B': 'Fatiga', 'C': 'Ansiedad', 'D': 'Depresión', 'E': 'Fiebre', 'F': 'Dificultad para dormir', 'G': 'Complicaciones en el riñón', 'H': 'Falta de hambre', 'I': 'Pérdida de peso', 'J': 'Dolor de cabeza', 'K': 'Mareo', 'L': 'Dolores en músculos o articulaciones', 'M': 'Dificultad para respirar', 'N': 'Falta de aire', 'O': 'Dolor en el pecho', 'P': 'Vómito o diarrea', 'Q': 'Pérdida o disminución del olfato', 'R': 'Pérdida o disminución del gusto', 'S': 'Dificultad para pensar o concentrarse', 'T': 'Otro (especifique)', 'U': 'No tuve síntomas / secuelas', 'X': 'NS/NR'}}",secuelas_post_covid_3,FALSE
DEMOGRAFÍA,secuelas_mantenidas,h1214,¿Sigue experimentando estas secuelas?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",secuelas_mantenidas,FALSE
DEMOGRAFÍA,tiempo_sintomas_post_covid,h1215,¿Por cuánto tiempo tuvo esos síntomas?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Menos de un mes', '2': 'De uno a tres meses', '3': 'Tres a seis meses', '4': 'Más de 6 meses'}}",tiempo_sintomas_post_covid,FALSE
DEMOGRAFÍA,secuela_limita_banio,h1216,"¿Estos síntomas le impiden o impidieron cuidarse? Por ejemplo, que no pudiera bañarse o vestirse solita(o)",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",secuela_limita_banio,FALSE
DEMOGRAFÍA,secuela_limita_salir,h1217,"¿Estos síntomas le impiden o impidieron salir de su casa? Por ejemplo, para ir a trabajar o para ir a comprar cosas",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",secuela_limita_salir,FALSE
